"Rndrng_Prvdr_Geo_Lvl","Rndrng_Prvdr_Geo_Cd","Rndrng_Prvdr_Geo_Desc","HCPCS_Cd","HCPCS_Desc","HCPCS_Drug_Ind","Place_Of_Srvc","Tot_Rndrng_Prvdrs","Tot_Benes","Tot_Srvcs","Tot_Bene_Day_Srvcs","Avg_Sbmtd_Chrg","Avg_Mdcr_Alowd_Amt","Avg_Mdcr_Pymt_Amt","Avg_Mdcr_Stdzd_Amt"
State,"47",Tennessee,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,14757,518322,1611111,1611086,159.70511,77.93578,53.595615,59.034153
State,"47",Tennessee,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,2777,64557,134891,134890,267.9033,86.68226,63.0047,67.18953
State,"47",Tennessee,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,14720,591896,2378895,2378802,235.8232,110.63526,76.396095,84.47792
State,"48",Texas,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,7330,128048,251363,251322,170.06569,61.28383,44.405415,45.06713
State,"48",Texas,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,41706,1306763,4204695,4204357,177.662,83.73894,58.015717,60.11593
State,"48",Texas,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,8789,185848,414268,414239,250.19614,90.925026,66.05866,67.15585
State,"48",Texas,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,41939,1507118,6607572,6607091,259.76044,118.756035,83.32016,86.44079
State,"49",Utah,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,799,11557,22094,22089,158.01549,61.117165,44.756363,45.649456
State,"49",Utah,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,5501,151589,417798,417775,153.18036,80.971344,55.164745,58.410194
State,"49",Utah,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,1211,18185,31787,31780,227.85783,90.1372,65.34985,66.80871
State,"49",Utah,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,5618,169340,587049,587004,225.52802,113.09003,78.44493,83.51429
State,"50",Vermont,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,536,25319,41592,41592,85.25035,60.92396,41.886948,43.137554
State,"50",Vermont,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,1158,42710,88874,88869,130.42216,75.97559,50.82321,53.250782
State,"50",Vermont,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,554,23746,44161,44159,147.96579,89.314545,62.961075,65.77167
State,"50",Vermont,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,1160,43664,104598,104585,193.36118,106.72785,72.573296,75.977
State,"51",Virginia,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,3278,76145,125403,125402,145.46788,61.332752,44.055103,44.62357
State,"51",Virginia,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,15532,688537,2031376,2031290,163.57016,85.53121,59.25728,59.2221
State,"51",Virginia,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,3806,113955,229680,229679,215.19882,91.19118,65.72182,66.482956
State,"51",Virginia,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,15629,798612,3066545,3066479,237.91196,120.71373,83.89395,84.19981
State,"53",Washington,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,2770,66148,114512,114501,145.384,64.164406,45.460545,44.053127
State,"53",Washington,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,13869,418327,1026785,1026738,192.6182,85.36041,58.181515,57.441563
State,"53",Washington,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,3412,103961,218232,218224,209.5653,96.01419,68.186295,65.92493
State,"53",Washington,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,14151,492152,1611041,1610959,285.8639,121.429016,83.63177,82.6084
State,"54",West Virginia,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,1613,42985,76753,76751,148.27795,59.280518,41.97399,43.498875
State,"54",West Virginia,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,3360,137759,359606,359596,156.3669,76.9112,51.975357,56.720444
State,"54",West Virginia,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,1630,49335,105212,105211,206.83751,88.49986,63.681503,66.1043
State,"54",West Virginia,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,3219,131160,355194,355187,221.16144,109.2107,73.99148,80.54653
State,"55",Wisconsin,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,4394,86294,154628,154482,178.89168,59.403625,42.168617,44.15657
State,"55",Wisconsin,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,11424,314895,726496,726419,230.71027,78.997475,53.115852,56.50732
State,"55",Wisconsin,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,4823,109612,241885,241687,267.86804,88.20875,63.22614,66.1749
State,"55",Wisconsin,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,11342,361981,1011035,1010936,343.5518,112.858284,76.22765,81.10781
State,"56",Wyoming,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,133,4726,7259,7257,152.84515,59.061836,42.283703,42.768665
State,"56",Wyoming,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,1041,59570,146111,146105,166.79968,83.64077,55.835335,56.857822
State,"56",Wyoming,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,143,5564,11315,11312,231.22586,88.225914,63.059772,63.243034
State,"56",Wyoming,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,1009,52776,135057,135054,255.61082,117.44681,81.50644,83.05583
State,"66",Guam,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,24,385,627,627,281.99603,66.07727,48.52075,47.4104
State,"66",Guam,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,121,7087,17399,17398,119.98817,88.493935,58.756485,58.31546
State,"66",Guam,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,29,422,660,660,390.2595,94.83815,71.65183,69.416245
State,"66",Guam,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,114,8617,26871,26870,186.91412,129.31381,86.83062,84.233315
State,"69",Northern Mariana Islands,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,9,113,136,136,180.58015,63.307205,44.93169,44.042133
State,"69",Northern Mariana Islands,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,7,332,657,657,73.81732,70.69163,34.61359,50.710396
State,"69",Northern Mariana Islands,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,9,56,74,74,275.53986,85.08419,56.995407,55.72419
State,"69",Northern Mariana Islands,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,6,306,852,852,120.56737,115.56473,58.670483,68.32521
State,"72",Puerto Rico,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,119,1070,1898,1898,146.20758,64.62481,46.027035,46.520573
State,"72",Puerto Rico,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,3731,24703,127507,127497,93.14226,84.11473,57.302357,61.731216
State,"72",Puerto Rico,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,71,689,1787,1787,128.62885,95.35611,70.421425,71.03783
State,"72",Puerto Rico,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,1274,15224,40590,40587,154.7272,119.36033,83.07109,89.03068
State,"78",Virgin Islands,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,5,46,51,51,156.96176,56.97431,44.1249,44.976864
State,"78",Virgin Islands,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,96,5468,11412,11404,164.50763,85.391,52.894093,54.13654
State,"78",Virgin Islands,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,5,54,86,86,162.69756,88.64291,66.77198,69.01826
State,"78",Virgin Islands,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,97,6334,15348,15340,242.72418,122.115524,77.03605,78.58685
State,"9A",Armed Forces Central/South America,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,2,223,310,310,127.49555,84.01574,57.65229,61.39697
State,"9A",Armed Forces Central/South America,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,2,74,77,77,207.72507,116.10714,77.08831,81.73195
State,"9B",Armed Forces Europe,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,4,122,124,124,124.99968,57.744034,33.140564,33.29968
State,"9B",Armed Forces Europe,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,28,2293,2988,2988,139.45557,85.04723,60.7881,60.376396
State,"9B",Armed Forces Europe,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,5,257,368,368,134.39651,94.51731,68.98766,69.31986
State,"9B",Armed Forces Europe,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,30,2235,3121,3121,212.98491,124.59591,88.55951,87.707855
State,"9C",Armed Forces Pacific,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,2,27,29,29,143.25,54.092068,43.291725,44.307587
State,"9C",Armed Forces Pacific,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,21,709,991,991,164.76396,81.90773,55.16977,58.903793
State,"9C",Armed Forces Pacific,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,4,45,58,58,215.23413,82.82535,61.60931,63.095863
State,"9C",Armed Forces Pacific,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,18,1020,1756,1756,217.83919,115.60864,77.4614,83.75435
State,"9D",Unknown,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,6,330,408,408,147.5538,54.324585,39.179043,40.037376
State,"9D",Unknown,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,14,1749,2842,2842,134.52658,90.59096,67.95919,66.39639
State,"9D",Unknown,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,6,191,223,223,229.32512,80.37296,60.04852,61.54843
State,"9D",Unknown,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,15,1255,2139,2139,177.27515,123.5199,90.484535,90.7274
State,"9E",Foreign Country,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,6,88,106,106,175.31038,58.161133,45.099434,47.714058
State,"9E",Foreign Country,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,28,840,1032,1032,198.67332,81.3167,55.92685,57.747715
State,"9E",Foreign Country,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,8,102,107,107,248.91644,91.93299,71.81327,73.70972
State,"9E",Foreign Country,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,27,1027,1562,1562,300.69095,113.53992,77.86164,82.821075
